timestep,biomass,hard coal,hydro,lignite,gas,uran,oil,waste,sun,wind
119,8102.029269999998,0.0,4200.577140000002,2814.3421994836112,0.0,10800.0,0.0,4258.466999999997,0.0,12733.084390516418
120,8102.029269999998,0.0,4200.577140000002,367.89880491094084,0.0,10800.0,0.0,4258.466999999997,0.0,13473.027785089076
121,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,1941.9690316326196,0.0,15480.924558367404
122,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,502.0662584570554,0.0,17436.327331542976
123,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,487.00998968377763,1.5173717319244402,18667.866228584302
124,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,3316.6131100594575,317.1306919722087,18896.649787968407
125,8102.029269999998,0.0,4200.577140000002,6040.700757740042,0.0,10800.0,0.0,4258.466999999997,2493.041755551857,18646.1840767081
126,8102.029269999998,0.0,4200.577140000002,8036.52884142169,0.0,10800.0,0.0,4258.466999999997,6782.651641702252,18983.246106876035
127,8102.029269999998,0.0,4200.577140000002,3775.4102242590425,0.0,10800.0,0.0,4258.466999999997,12358.992756524569,21638.023609216412
128,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,1815.489814546053,18087.07104453935,23716.83273091461
129,8030.429269999997,0.0,4200.577140000002,0.0,0.0,6261.127374318978,0.0,220.067,22719.606942104674,26876.69227357625
130,8030.429269999997,0.0,4200.577140000002,0.0,0.0,1315.642465182678,0.0,220.067,24925.865440322807,30414.91868449454
131,4307.715420074697,0.0,4200.577140000002,0.0,0.0,0.0,0.0,220.067,27200.405666477527,33456.23477344768
132,1581.773039353361,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,28936.278927799056,34424.87089284753
133,0.0,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,29740.485945719047,34553.87076616143
134,590.4824105301552,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,27874.118715451954,34565.321734017794
135,3544.151776856823,0.0,4200.577140000002,0.0,0.0,0.0,0.0,220.067,23613.338892208154,33895.36519093507
136,8030.429269999997,0.0,4200.577140000002,0.0,0.0,996.8014678637602,0.0,220.067,17929.264384419163,33245.36073771695
137,8030.429269999997,0.0,4200.577140000002,0.0,0.0,8702.538611839747,0.0,220.067,11013.084030307606,31991.803947852688
138,8102.029269999998,0.0,4200.577140000002,806.8750959943993,0.0,10800.0,0.0,4258.466999999997,5027.052547865669,29922.498946139985
139,8102.029269999998,0.0,4200.577140000002,4855.498692227779,0.0,10800.0,0.0,4258.466999999997,1485.5069255540263,26716.420972218177
140,8102.029269999998,0.0,4200.577140000002,5768.898196238499,0.0,10800.0,0.0,4258.466999999997,71.31647140044876,24624.211922361166
141,8102.029269999998,0.0,4200.577140000002,5117.035259844581,0.0,10800.0,0.0,4258.466999999997,0.0,22748.89133015545
142,8102.029269999998,0.0,4200.577140000002,967.3563789131789,0.0,10800.0,0.0,4258.466999999997,0.0,22443.57021108685
143,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,2998.383551711853,0.0,21430.010038288183
144,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,2066.6626159509565,0.0,20677.73097404907
145,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,1904.0215399686786,0.0,19911.372050031347
146,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,2676.94673397549,0.0,19188.94685602454
147,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,4101.665022891739,3.0347434638488804,18432.693823644495
148,8102.029269999998,0.0,4200.577140000002,2308.803430425389,0.0,10800.0,0.0,4258.466999999997,406.65562415575,18010.96753541893
149,8102.029269999998,0.0,4200.577140000002,7526.182766277261,0.0,10800.0,0.0,4258.466999999997,2884.52366238836,18023.220161334386
150,8102.029269999998,0.0,4200.577140000002,9049.984826854425,0.0,10800.0,0.0,4258.466999999997,8093.660818084971,17491.78094506064
151,8102.029269999998,0.0,4200.577140000002,5380.497516824614,0.0,10800.0,0.0,4258.466999999997,14824.721820901781,17845.7072522736
152,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,3406.830609790577,21146.09245609902,18987.470524110486
153,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,1800.7828247714342,24522.244559630883,19120.36620559771
154,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,1122.4996668329568,26335.503779280592,18966.390143886514
155,8030.429269999997,0.0,4200.577140000002,0.0,0.0,8959.333964270802,0.0,220.067,27743.624746506484,19391.96787922274
156,8030.429269999997,0.0,4200.577140000002,0.0,0.0,7745.64101885267,0.0,220.067,28817.923932708974,18921.86163843835
157,8030.429269999997,0.0,4200.577140000002,0.0,0.0,7446.680484519804,0.0,220.067,28371.816643523216,18436.929461957017
158,8030.429269999997,0.0,4200.577140000002,0.0,0.0,8525.959592288675,0.0,220.067,26253.565705756642,18329.40129195467
159,8030.429269999997,0.0,4200.577140000002,0.0,0.0,10594.487159301925,0.0,220.067,23179.37057687774,18009.568853820336
160,8102.029269999998,0.0,4200.577140000002,1603.201935133839,0.0,10800.0,0.0,4258.466999999997,17742.62766139246,17040.596993473693
161,8102.029269999998,0.0,4200.577140000002,8139.6940845762565,0.0,10800.0,0.0,4258.466999999997,11161.786460036183,16426.446045387594
162,8102.029269999998,0.0,4200.577140000002,14992.480675799854,0.0,10800.0,0.0,4258.466999999997,5545.993680183832,14017.452234016271
163,8102.029269999998,0.0,4200.577140000002,18478.787348602433,0.0,10800.0,0.0,4258.466999999997,1723.7342874661615,11523.404953931327
164,8102.029269999998,0.0,4200.577140000002,19334.30698492578,0.0,10800.0,0.0,4258.466999999997,122.90711028587961,9520.712494788284
165,8102.029269999998,0.0,4200.577140000002,17853.792049105235,0.0,10800.0,0.0,4258.466999999997,0.0,8737.134540894724
166,8102.029269999998,0.0,4200.577140000002,13915.114594021788,0.0,10800.0,0.0,4258.466999999997,0.0,8658.811995978225
167,8102.029269999998,0.0,4200.577140000002,10999.287596581666,0.0,10800.0,0.0,4258.466999999997,0.0,8367.638993418324
168,8102.029269999998,0.0,4200.577140000002,9827.13577344205,0.0,10800.0,0.0,4258.466999999997,0.0,7671.2908165579565
169,8102.029269999998,0.0,4200.577140000002,9544.821935265694,0.0,10800.0,0.0,4258.466999999997,0.0,6957.60465473431
170,8102.029269999998,0.0,4200.577140000002,10363.563261671172,0.0,10800.0,0.0,4258.466999999997,0.0,6090.3633283287845
171,8102.029269999998,0.0,4200.577140000002,11818.628451001712,0.0,10800.0,0.0,4258.466999999997,4.552115195773325,5463.246023802535
172,8102.029269999998,0.0,4200.577140000002,13717.226646086909,0.0,10800.0,0.0,4258.466999999997,484.04158248389683,5327.15836142918
173,8102.029269999998,0.0,4200.577140000002,18845.932534682084,0.0,10800.0,0.0,4258.466999999997,3347.322040625319,4911.172014692546
174,8102.029269999998,0.0,4200.577140000002,19493.34625661026,0.0,10800.0,0.0,4258.466999999997,9565.511398051682,3812.5689353380294
175,8102.029269999998,0.0,4200.577140000002,14504.573946113245,0.0,10800.0,0.0,4258.466999999997,17698.6238811667,3861.7287627200767
176,8102.029269999998,0.0,4200.577140000002,8377.360298596022,0.0,10800.0,0.0,4258.466999999997,25104.915304689897,3705.650986714086
177,8102.029269999998,0.0,4200.577140000002,3860.3823801484223,0.0,10800.0,0.0,4258.466999999997,31203.232295294216,3063.8119145574487
178,8102.029269999998,0.0,4200.577140000002,912.7980577211623,0.0,10800.0,0.0,4258.466999999997,35749.278004139815,2657.8505281390667
179,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,1659.6960743953082,38835.61210687413,2484.5854087305897
180,8030.429269999997,0.0,4200.577140000002,0.0,0.0,10521.752125003326,0.0,220.067,39811.28213050156,2614.8923344951486
181,8030.429269999997,0.0,4200.577140000002,0.0,0.0,10780.012539964442,0.0,220.067,38638.35378172399,2550.560268311593
182,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,2427.0652998779565,35460.97737507418,2532.3509150478694
183,8102.029269999998,0.0,4200.577140000002,2480.2740781496977,0.0,10800.0,0.0,4258.466999999997,29943.81375779692,2277.8387540534427
184,8102.029269999998,0.0,4200.577140000002,9657.826388704872,0.0,10800.0,0.0,4258.466999999997,22613.390920869944,2038.7092804251854
185,8102.029269999998,0.0,4200.577140000002,18075.59856809226,0.0,10800.0,0.0,4258.466999999997,13827.80859302744,1770.0194288802647
186,8102.029269999998,4452.96797929242,4200.577140000002,20203.6,0.0,10800.0,0.0,4258.466999999997,6118.042823119337,1754.3157875882107
187,8102.029269999998,5973.165449717204,4200.577140000002,20203.6,0.0,10800.0,0.0,4258.466999999997,1746.4948634450311,2139.6662768377437
188,8102.029269999998,3893.0891357472337,4200.577140000002,20203.6,0.0,10800.0,0.0,4258.466999999997,110.76813643048413,3171.969317822255
189,8102.029269999998,1049.6096788018235,4200.577140000002,20203.6,0.0,10800.0,0.0,4258.466999999997,0.0,4251.716911198153
190,8102.029269999998,0.0,4200.577140000002,17080.8045285061,0.0,10800.0,0.0,4258.466999999997,0.0,4518.122061493846
191,8102.029269999998,0.0,4200.577140000002,13810.64334364886,0.0,10800.0,0.0,4258.466999999997,0.0,4668.28324635114
192,8102.029269999998,0.0,4200.577140000002,11833.7951616281,0.0,10800.0,0.0,4258.466999999997,0.0,4691.631428371895
193,8102.029269999998,0.0,4200.577140000002,10544.171064525703,0.0,10800.0,0.0,4258.466999999997,0.0,4865.255525474269
194,8102.029269999998,0.0,4200.577140000002,10315.941185562062,0.0,10800.0,0.0,4258.466999999997,0.0,4912.485404437885
195,8102.029269999998,0.0,4200.577140000002,9858.78713946586,0.0,10800.0,0.0,4258.466999999997,4.552115195773325,5157.087335338389
196,8102.029269999998,0.0,4200.577140000002,8721.048693712035,0.0,10800.0,0.0,4258.466999999997,482.52421075197196,5560.353685536002
197,8102.029269999998,0.0,4200.577140000002,8121.573016250344,0.0,10800.0,0.0,4258.466999999997,3277.522940956787,5715.330632792873
198,8102.029269999998,0.0,4200.577140000002,7064.180445239652,0.0,10800.0,0.0,4258.466999999997,9547.302937268581,4316.4432074917895
199,8102.029269999998,0.0,4200.577140000002,3386.8333428014134,0.0,10800.0,0.0,4258.466999999997,18153.83540074401,2559.2578464546036
200,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,1507.7458594847888,26481.17146554535,2282.976264969901
201,8030.429269999997,0.0,4200.577140000002,0.0,0.0,7257.697298598748,0.0,220.067,32799.50735727869,2644.221934122568
202,8030.429269999997,0.0,4200.577140000002,0.0,0.0,4321.09064917647,0.0,220.067,36987.453337390165,2933.38260343332
203,8030.429269999997,0.0,4200.577140000002,0.0,0.0,1598.4650286376889,0.0,220.067,38699.048651000936,3770.912910361379
204,8030.429269999997,0.0,4200.577140000002,0.0,0.0,95.9807118153782,0.0,220.067,38262.04559220673,4612.400285977915
205,8030.429269999997,0.0,4200.577140000002,0.0,0.0,2246.600700826692,0.0,220.067,34866.16765615985,4807.1582330134715
206,8030.429269999997,0.0,4200.577140000002,0.0,0.0,6995.563745469945,0.0,220.067,29397.55993430413,4977.802910225936
207,8102.029269999998,0.0,4200.577140000002,0.0,0.0,10800.0,0.0,2573.9469887974033,22484.414323656332,5395.032277546256
208,8102.029269999998,0.0,4200.577140000002,5197.756704571415,0.0,10800.0,0.0,4258.466999999997,14841.412909952962,6758.2569754757205
209,8102.029269999998,0.0,4200.577140000002,9418.056460181213,0.0,10800.0,0.0,4258.466999999997,8641.432013309694,8946.938116509096
210,8102.029269999998,0.0,4200.577140000002,12602.464553699116,0.0,10800.0,0.0,4258.466999999997,4172.772262792212,9952.689773508646
211,8102.029269999998,0.0,4200.577140000002,13830.06324128372,0.0,10800.0,0.0,4258.466999999997,1289.7659721357745,10302.097376580527
212,8102.029269999998,0.0,4200.577140000002,11456.17278874968,0.0,10800.0,0.0,4258.466999999997,121.38973855395524,12195.36406269639
213,8102.029269999998,0.0,4200.577140000002,8094.854383805194,0.0,10800.0,0.0,4258.466999999997,0.0,14321.07220619482
214,8102.029269999998,0.0,4200.577140000002,3952.76438259694,0.0,10800.0,0.0,4258.466999999997,0.0,14991.662207403097
215,8102.029269999998,0.0,4200.577140000002,1944.589919374234,0.0,10800.0,0.0,4258.466999999997,0.0,14439.836670625795
216,8102.029269999998,0.0,4200.577140000002,1891.2041028788483,0.0,10800.0,0.0,4258.466999999997,0.0,12634.72248712119
217,8102.029269999998,0.0,4200.577140000002,1185.0533147750702,0.0,10800.0,0.0,4258.466999999997,0.0,12270.873275224954
