timestep,node,price
69,n3304,49.50550644879095
70,n3304,48.43442840422054
71,n3304,44.035906720501366
72,n3304,43.797734844884374
73,n3304,33.413412067585
74,n3304,32.39192352250838
75,n3304,32.39192352250838
76,n3304,32.3119682375296
77,n3304,43.64652058707354
78,n3304,32.20380617392067
79,n3304,29.54579283280161
80,n3304,28.699857708511004
81,n3304,27.131502012036314
82,n3304,26.93511618720582
83,n3304,26.32812766145512
84,n3304,17.14977905754159
85,n3304,15.962841042347863
86,n3304,21.24729490458391
87,n3304,27.131502012036314
88,n3304,28.714292022232318
89,n3304,29.877942969337838
90,n3304,42.66980058240712
91,n3304,43.94880334286829
92,n3304,43.88604221499506
93,n3304,43.25805949121076
94,n3304,40.118847253862995
95,n3304,30.121626824012885
96,n3304,29.60688737636175
97,n3304,29.698557320478024
98,n3304,29.71822517103248
99,n3304,28.672176138295494
100,n3304,28.671917225292244
101,n3304,28.670355981061395
102,n3304,27.266425606556588
103,n3304,27.065254527126854
104,n3304,26.32812766145527
105,n3304,17.399710004833956
106,n3304,7.200000000001626
107,n3304,5.874023622395551
108,n3304,-2.5224267119483557e-13
109,n3304,2.398081733190338e-12
110,n3304,7.1999999999997115
111,n3304,20.190689848569704
112,n3304,27.266425606556588
113,n3304,29.60382619526818
114,n3304,42.780754260571115
115,n3304,44.68006074616901
116,n3304,44.641702286212336
117,n3304,43.88604221499506
118,n3304,32.163478958288394
119,n3304,29.93007853072193
120,n3304,30.23008667748939
121,n3304,30.082062203573773
122,n3304,29.028649871783106
123,n3304,29.033747435236045
124,n3304,31.620371326873382
125,n3304,47.12646238461344
126,n3304,48.218371615150716
127,n3304,45.348411769228534
128,n3304,32.629759697067406
129,n3304,29.14440619633556
130,n3304,25.53572590473837
131,n3304,21.99088011620863
132,n3304,19.204629812352465
133,n3304,18.035234303223845
134,n3304,19.8019801980198
135,n3304,24.743545079074305
136,n3304,28.993791876420858
137,n3304,36.390304299866735
138,n3304,44.458329292593135
139,n3304,45.8069246646439
140,n3304,47.5185043529747
141,n3304,45.06945595992181
142,n3304,37.23128396999015
143,n3304,29.113348248935576
144,n3304,29.035793263925935
145,n3304,29.035362087394827
146,n3304,31.013554871300382
147,n3304,31.620371326873382
148,n3304,42.81750320295471
149,n3304,47.55110577458345
150,n3304,48.38027822210944
151,n3304,47.09217058843153
152,n3304,30.50477318225913
153,n3304,30.063152319130133
154,n3304,29.849375145381313
155,n3304,29.11486825105264
156,n3304,28.537272963092754
157,n3304,28.209240452418562
158,n3304,29.075078641106547
159,n3304,29.058970452589143
160,n3304,34.853744163144256
161,n3304,47.019093568028914
162,n3304,51.387824534785885
163,n3304,52.83935383094361
164,n3304,52.21967145954403
165,n3304,48.37694439491939
166,n3304,48.52158861479547
167,n3304,44.2544872372217
168,n3304,43.88604221499506
169,n3304,43.88604221499506
170,n3304,44.265609705999864
171,n3304,45.89402453840164
172,n3304,48.53996228616507
173,n3304,51.27894495855379
174,n3304,52.68469711389917
175,n3304,49.98654386067173
176,n3304,43.84465748084862
177,n3304,31.45222290212357
178,n3304,28.76845943447462
179,n3304,28.737833241689092
180,n3304,27.33513157630716
181,n3304,27.546413191009915
182,n3304,28.73388562862598
183,n3304,29.448707489673097
184,n3304,43.88604221499506
185,n3304,46.211570352703674
186,n3304,49.56784272109108
187,n3304,50.17343417758717
188,n3304,46.17871348080088
189,n3304,45.042965506660714
190,n3304,45.36304262618948
191,n3304,44.34556318020572
192,n3304,44.00688810702795
193,n3304,44.035906720501366
194,n3304,44.2544872372217
195,n3304,43.890759953558195
196,n3304,43.818170718572816
197,n3304,43.656849344883085
198,n3304,32.255319871718925
199,n3304,29.519638134118185
200,n3304,27.993725242961965
201,n3304,27.065254527126854
202,n3304,26.32812766145512
203,n3304,19.717044498682167
204,n3304,16.481874975606367
205,n3304,26.32812766145527
206,n3304,27.065254527126854
207,n3304,28.702632633655018
208,n3304,29.94986734297388
209,n3304,42.81187231579352
210,n3304,47.049778371688106
211,n3304,48.53996228616507
212,n3304,47.21454691408722
213,n3304,43.88604221499506
214,n3304,32.54929564054681
215,n3304,31.579792517935495
216,n3304,30.012570844413162
217,n3304,31.579792517935495
218,n3304,31.5058808718419
219,n3304,31.5058808718419
220,n3304,31.607340104630495
221,n3304,43.88604221499506
222,n3304,44.76776961354478
223,n3304,43.84994562961936
224,n3304,28.107066655350966
225,n3304,25.23122252605299
226,n3304,18.312330109862867
227,n3304,18.18017392453473
228,n3304,13.434384409216474
229,n3304,13.003729555671612
230,n3304,13.557231433879464
231,n3304,18.73883628109281
232,n3304,26.597357827591953
233,n3304,29.012889447946204
234,n3304,31.93697349360199
235,n3304,38.70701061882741
236,n3304,33.519324057996315
237,n3304,29.994353346477872
238,n3304,29.07472224966602
239,n3304,27.482779861830252
240,n3304,26.785262287091005
241,n3304,26.7969364819293
1,n3305,28.817646415488912
2,n3305,28.81754649532699
3,n3305,28.818186243639538
4,n3305,31.58243332963915
5,n3305,45.32258760213056
6,n3305,47.082149254855096
7,n3305,38.94783004499447
8,n3305,37.11434028165866
9,n3305,31.472483365751373
10,n3305,31.049468294035943
11,n3305,28.81986614305557
12,n3305,23.421662689222142
13,n3305,22.695242804001758
14,n3305,28.8195362400466
15,n3305,28.82112003368552
16,n3305,31.347035376551542
17,n3305,45.945696602543165
18,n3305,47.16542831782718
19,n3305,45.51345099458416
20,n3305,44.86039912672518
21,n3305,43.278356502961046
22,n3305,28.827347612336006
23,n3305,27.90867722133838
24,n3305,28.303138788467553
25,n3305,28.303138788467553
26,n3305,28.460911046612292
27,n3305,28.817415600043365
28,n3305,35.05808942603693
29,n3305,47.984649525371246
30,n3305,48.84555150767506
31,n3305,47.44905641531849
32,n3305,46.14943015079063
33,n3305,29.681484382426998
34,n3305,28.814806748670556
35,n3305,27.629265761761957
36,n3305,27.16223654073383
37,n3305,27.66248055569368
38,n3305,28.039781221624605
39,n3305,28.721607113225925
40,n3305,43.00063726319351
41,n3305,49.04712629374422
42,n3305,45.756861251349235
43,n3305,49.663836635870766
44,n3305,50.795704164633065
45,n3305,50.87673556205836
46,n3305,45.68595463264116
47,n3305,43.205011505752736
48,n3305,41.61359812239836
49,n3305,32.53976197591696
50,n3305,32.58061431702486
51,n3305,32.92585435656758
52,n3305,44.257826843885155
53,n3305,50.68882692883625
54,n3305,52.12486272968164
55,n3305,50.554729581638114
56,n3305,44.259034753890894
57,n3305,33.19535720192419
58,n3305,31.643920873790147
59,n3305,29.69614672121956
60,n3305,28.814806748670556
61,n3305,28.897809213449058
62,n3305,29.197146248174562
63,n3305,35.08245349087565
64,n3305,44.99485347098607
65,n3305,47.87838830345294
66,n3305,49.57862464622889
67,n3305,52.05465036152013
68,n3305,50.77740725057053
69,n3305,50.16084136879564
70,n3305,49.05611132620939
71,n3305,44.52208331825291
72,n3305,44.29000078249058
73,n3305,33.43416137413707
74,n3305,32.36561777456823
75,n3305,32.36561777456823
76,n3305,32.2819793349327
77,n3305,44.13413117270339
78,n3305,32.16430605151077
79,n3305,29.58055328417563
80,n3305,28.71772469073929
81,n3305,27.131502012036297
82,n3305,26.9351161872058
83,n3305,26.328127661455095
84,n3305,16.941078433650866
85,n3305,15.703167216909758
86,n3305,21.247294904583825
87,n3305,27.131502012036297
88,n3305,28.719081712615843
89,n3305,29.87794296933785
90,n3305,42.63611987772814
91,n3305,43.90570853707007
92,n3305,43.848151434796264
93,n3305,43.22334100817469
94,n3305,40.11884725386313
95,n3305,30.17063329971585
96,n3305,29.64634638970881
97,n3305,29.754023857716593
98,n3305,29.779307336847758
99,n3305,28.71512224651609
100,n3305,28.71509790517113
101,n3305,28.714951126971847
102,n3305,27.26642560655657
103,n3305,27.065254527126836
104,n3305,26.328127661455245
105,n3305,17.39971000483383
106,n3305,7.200000000001506
107,n3305,5.7784685654543715
108,n3305,-5.790923296444817e-13
109,n3305,2.028599510595086e-12
110,n3305,7.199999999999463
111,n3305,20.190689848569605
112,n3305,27.26642560655657
113,n3305,29.643049784169115
114,n3305,43.108990440775095
115,n3305,45.07611298505732
116,n3305,45.146912259989705
117,n3305,44.271757539973464
118,n3305,32.1290030675826
119,n3305,29.994393015268393
120,n3305,30.323073148250145
121,n3305,30.170693281087793
122,n3305,28.812702702910215
123,n3305,28.813503986845863
124,n3305,31.58371142181616
125,n3305,47.56974488822858
126,n3305,48.685808386621375
127,n3305,45.56730130543011
128,n3305,32.749676434956704
129,n3305,28.828891930963373
130,n3305,25.03509296701555
131,n3305,21.50026962857278
132,n3305,18.95915187274823
133,n3305,17.729559610545508
134,n3305,19.60127607065325
135,n3305,24.43036145789207
136,n3305,28.820899552732804
137,n3305,36.963485916982066
138,n3305,44.46449978292239
139,n3305,45.93468801373088
140,n3305,47.96618790810314
141,n3305,45.4670991137272
142,n3305,37.387759934575854
143,n3305,28.889658027143184
144,n3305,28.81339267060386
145,n3305,28.813336654837126
146,n3305,30.93412242857789
147,n3305,31.58371142181616
148,n3305,43.168863396727836
149,n3305,48.00490857681697
150,n3305,48.839598206197365
151,n3305,47.531143040612456
152,n3305,30.41458961908362
153,n3305,29.92654713524266
154,n3305,29.691979523229424
155,n3305,28.82365792493306
156,n3305,28.23784739557475
157,n3305,27.91438799630496
158,n3305,28.81849582864159
159,n3305,28.816403706455866
160,n3305,35.710770921395735
161,n3305,47.44905641531849
162,n3305,52.10301859017496
163,n3305,53.569348062299646
164,n3305,52.92242672646328
165,n3305,48.84079980388542
166,n3305,49.1460100069156
167,n3305,44.76779355635198
168,n3305,44.38701495262577
169,n3305,44.38412842087868
170,n3305,44.78029652090133
171,n3305,46.44798715820214
172,n3305,49.16765095180679
173,n3305,51.9830084600481
174,n3305,53.43991842266565
175,n3305,50.67308026534592
176,n3305,46.1030318317149
177,n3305,31.711836686003313
178,n3305,28.74804441241138
179,n3305,28.72096010669206
180,n3305,27.33513157630714
181,n3305,27.5464131910099
182,n3305,28.720661379433313
183,n3305,29.48252970742193
184,n3305,44.382376047569494
185,n3305,46.42313713220396
186,n3305,49.6693100707174
187,n3305,50.24618258727813
188,n3305,46.122487370276964
189,n3305,44.992517667368375
190,n3305,45.54041570242304
191,n3305,44.61840238577415
192,n3305,44.48946297984013
193,n3305,44.52208331825291
194,n3305,44.76779355635198
195,n3305,44.38731110961241
196,n3305,44.31328852436353
197,n3305,44.14491166485294
198,n3305,32.22272145191015
199,n3305,29.553547645046148
200,n3305,27.993725242961954
201,n3305,27.065254527126836
202,n3305,26.328127661455095
203,n3305,19.597408511727217
204,n3305,16.213757820649185
205,n3305,26.328127661455245
206,n3305,27.065254527126836
207,n3305,28.717985571457202
208,n3305,30.000485174448
209,n3305,43.14390701234079
210,n3305,47.48414565292276
211,n3305,49.16765095180679
212,n3305,47.70304890474459
213,n3305,44.26234466040326
214,n3305,32.54506389397345
215,n3305,31.539657604945017
216,n3305,30.08322951660048
217,n3305,31.539657604945017
218,n3305,31.462578499211283
219,n3305,31.462578499211283
220,n3305,31.569564257487755
221,n3305,44.26311454236256
222,n3305,45.162857915200945
223,n3305,46.09693645050896
224,n3305,27.78210211379612
225,n3305,24.768926878365395
226,n3305,18.00650829908624
227,n3305,17.85995592222787
228,n3305,13.196048199319177
229,n3305,12.773033490826084
230,n3305,13.327453296127132
231,n3305,18.607448213779094
232,n3305,26.41107893642463
233,n3305,28.819208639462527
234,n3305,31.594149096047556
235,n3305,38.596523840293045
236,n3305,33.27591492660511
237,n3305,29.731256462737203
238,n3305,28.818447262383774
239,n3305,27.162802980835153
240,n3305,26.445411263686374
241,n3305,26.44268557179222
1,n3306,28.870887343909256
2,n3306,28.88754979541813
3,n3306,28.913115438462597
4,n3306,31.414024210997766
5,n3306,43.82829142578751
6,n3306,45.44517938041181
7,n3306,37.04593462408653
8,n3306,35.4509479900443
9,n3306,30.77939463070945
10,n3306,30.421342307956014
11,n3306,28.537552440927847
12,n3306,23.395392394464842
13,n3306,22.70341116280418
14,n3306,28.537770926655057
15,n3306,28.597099458515736
16,n3306,30.673211785413663
17,n3306,42.55250226726284
18,n3306,46.54168090620692
19,n3306,45.38190311305098
20,n3306,44.72000013826501
21,n3306,43.15888893112809
22,n3306,29.421227964279197
23,n3306,28.51356489411275
24,n3306,28.70256048894229
25,n3306,28.70256048894229
26,n3306,28.84915763899865
27,n3306,29.259911959499057
28,n3306,34.88763146286699
29,n3306,47.13217329449735
30,n3306,47.95777938099525
31,n3306,46.61942062386943
32,n3306,43.48457914703003
33,n3306,29.946802510894987
34,n3306,29.224727685711656
35,n3306,27.78060181411056
36,n3306,27.306651500470515
37,n3306,27.763357263532388
38,n3306,28.11345516879881
39,n3306,28.771897257520514
40,n3306,42.3620889839829
41,n3306,47.88293972383145
42,n3306,45.759692038194856
43,n3306,49.54090300942116
44,n3306,50.12733538161039
45,n3306,49.58291275864153
46,n3306,44.85350358197168
47,n3306,42.53443338291609
48,n3306,41.05241226974011
49,n3306,32.5223734030783
50,n3306,32.55687494008037
51,n3306,32.88240258817954
52,n3306,43.541071049068066
53,n3306,49.37340904179223
54,n3306,50.74931729087247
55,n3306,49.25207066278739
56,n3306,43.540862880744804
57,n3306,32.731395631358225
58,n3306,31.430972538224864
59,n3306,29.95767983348016
60,n3306,29.224727685711656
61,n3306,29.319013283766658
62,n3306,29.632148382303477
63,n3306,34.2707072438045
64,n3306,44.26835005802498
65,n3306,47.04027846218801
66,n3306,48.67071132162697
67,n3306,50.69381926591765
68,n3306,49.463403591598166
69,n3306,48.9086861557016
70,n3306,47.868255333956895
71,n3306,43.59314066194739
72,n3306,43.348505952874326
73,n3306,33.37256944431573
74,n3306,32.39188316384578
75,n3306,32.39188316384578
76,n3306,32.315121606990665
77,n3306,43.20116827741751
78,n3306,32.215520821651886
79,n3306,29.514136130032263
80,n3306,28.683586062907203
81,n3306,27.131502012036314
82,n3306,26.935116187205818
83,n3306,26.328127661455117
84,n3306,17.541123954022552
85,n3306,16.44976831856006
86,n3306,21.2472949045839
87,n3306,27.131502012036314
88,n3306,28.709930001636067
89,n3306,29.87794296933784
90,n3306,42.69796563275624
91,n3306,43.984840812590505
92,n3306,43.91772788613044
93,n3306,43.2870923701863
94,n3306,40.11884725386302
95,n3306,30.076996119468543
96,n3306,29.570951644582582
97,n3306,29.648043371044132
98,n3306,29.662597010542946
99,n3306,28.63306467313034
100,n3306,28.632592133290526
101,n3306,28.629742720207755
102,n3306,27.266425606556584
103,n3306,27.065254527126854
104,n3306,26.328127661455266
105,n3306,17.399710004833942
106,n3306,7.200000000001353
107,n3306,6.053203651518871
108,n3306,-2.984279490192421e-13
109,n3306,2.433608869978343e-12
110,n3306,7.1999999999996795
111,n3306,20.190689848569694
112,n3306,27.266425606556584
113,n3306,29.568104866968284
114,n3306,42.47624835856698
115,n3306,44.31452307582295
116,n3306,44.181602335153244
117,n3306,43.52980926106588
118,n3306,32.17015103577171
119,n3306,29.871506664115703
120,n3306,30.145402936338538
121,n3306,30.001344964122573
122,n3306,29.192755679700383
123,n3306,29.201468903138192
124,n3306,31.627563229192496
125,n3306,46.71464168952477
126,n3306,47.78409759394556
127,n3306,45.13454523769596
128,n3306,32.89956524910606
129,n3306,29.39323572734007
130,n3306,25.948976489071136
131,n3306,22.373538802253474
132,n3306,19.410226340523643
133,n3306,18.295877325183874
134,n3306,19.966848174620857
135,n3306,24.968875129815352
136,n3306,29.108024818476956
137,n3306,36.69680977056892
138,n3306,44.43183432417765
139,n3306,45.67205633192667
140,n3306,47.102327039959206
141,n3306,44.700052239424835
142,n3306,37.07233278621983
143,n3306,29.284476359703746
144,n3306,29.205670580561804
145,n3306,29.204915672907234
146,n3306,31.05820229569294
147,n3306,31.627563229192496
148,n3306,42.49090657787856
149,n3306,47.12957565040244
150,n3306,47.95321546015691
151,n3306,46.6841356877245
152,n3306,30.72103443576719
153,n3306,30.270465127048844
154,n3306,30.051095662048382
155,n3306,29.344152892984216
156,n3306,28.772561185946476
157,n3306,28.439987478172515
158,n3306,29.2744544402141
159,n3306,29.24624940587078
160,n3306,34.77677889668662
161,n3306,46.61942062386943
162,n3306,50.73575233547372
163,n3306,52.17310050695533
164,n3306,51.578533776638004
165,n3306,47.953534219931555
166,n3306,47.95292159144544
167,n3306,43.78701386066828
168,n3306,43.429749768194895
169,n3306,43.431644990823365
170,n3306,43.796879097662185
171,n3306,45.389525048114265
172,n3306,47.968319723009
173,n3306,50.63743990337391
174,n3306,51.99690925293472
175,n3306,49.36130805261922
176,n3306,43.51525369589676
177,n3306,31.494535019762893
178,n3306,28.792131670720682
179,n3306,28.753245962324346
180,n3306,27.335131576307155
181,n3306,27.54641319100991
182,n3306,28.745965284152557
183,n3306,29.417905245975103
184,n3306,43.43328597977657
185,n3306,46.01687482381438
186,n3306,49.471469641559835
187,n3306,50.102594510449435
188,n3306,46.22573183296818
189,n3306,45.08515185481507
190,n3306,45.19966359147952
191,n3306,44.09708569233983
192,n3306,43.56740217664709
193,n3306,43.59314066194739
194,n3306,43.78701386066828
195,n3306,43.43781527333156
196,n3306,43.36633648584584
197,n3306,43.21110699641407
198,n3306,32.26073599940913
199,n3306,29.488756391618637
200,n3306,27.993725242961965
201,n3306,27.065254527126854
202,n3306,26.328127661455117
203,n3306,19.94137987467407
204,n3306,16.98463475799418
205,n3306,26.328127661455266
206,n3306,27.065254527126854
207,n3306,28.68865055432553
208,n3306,29.90376916005435
209,n3306,42.503741867966475
210,n3306,46.647637569270486
211,n3306,47.968319723009
212,n3306,46.764474353460116
213,n3306,43.53726780789155
214,n3306,32.52872072542167
215,n3306,31.590108971122213
216,n3306,29.948221260472415
217,n3306,31.590108971122213
218,n3306,31.51892743564129
219,n3306,31.51892743564129
220,n3306,31.615535405467966
221,n3306,43.536109269055174
222,n3306,44.4009968378289
223,n3306,43.518664859539335
224,n3306,28.363558677531447
225,n3306,25.607461803182122
226,n3306,18.57252074957929
227,n3306,18.453574776256747
228,n3306,13.637898431433204
229,n3306,13.20071969865708
230,n3306,13.75315890068848
231,n3306,18.842216314457566
232,n3306,26.71137972389061
233,n3306,29.149882902009978
234,n3306,32.216976924217
235,n3306,38.78795600320804
236,n3306,33.7119372163372
237,n3306,30.201051925471102
238,n3306,29.273841430172965
239,n3306,27.73383729077306
240,n3306,27.053065997186973
241,n3306,27.07700554646927
1,n3307,28.87088734390928
2,n3307,28.88754979541813
3,n3307,28.913115438462597
4,n3307,31.414024210997795
5,n3307,43.82829142578767
6,n3307,45.445179380411986
7,n3307,37.04593462408657
8,n3307,35.45094799004434
9,n3307,30.779394630709497
10,n3307,30.42134230795607
11,n3307,28.5375524409279
12,n3307,23.39539239446487
13,n3307,22.703411162804205
14,n3307,28.537770926655103
15,n3307,28.597099458515782
16,n3307,30.673211785413713
17,n3307,42.55250226726301
18,n3307,46.54168090620708
19,n3307,45.381903113051116
20,n3307,44.72000013826514
21,n3307,43.15888893112821
22,n3307,29.42122796427924
23,n3307,28.513564894112786
24,n3307,28.702560488942332
25,n3307,28.702560488942332
26,n3307,28.849157638998694
27,n3307,29.259911959499078
28,n3307,34.88763146286702
29,n3307,47.13217329449744
30,n3307,47.95777938099535
31,n3307,46.61942062386953
32,n3307,43.484579147030125
33,n3307,29.94680251089495
