timestep,node,curtailment
42,n4525,0.0
43,n4525,0.0
44,n4525,0.0
45,n4525,0.0
46,n4525,0.0
47,n4525,0.0
48,n4525,0.0
49,n4525,0.0
1,n4526,0.0
2,n4526,0.0
3,n4526,0.0
4,n4526,0.0
5,n4526,0.0
6,n4526,0.0
7,n4526,0.0
8,n4526,0.0
9,n4526,0.0
10,n4526,0.0
11,n4526,0.0
12,n4526,0.0
13,n4526,0.0
14,n4526,0.0
15,n4526,0.0
16,n4526,0.0
17,n4526,0.0
18,n4526,0.0
19,n4526,0.0
20,n4526,0.0
21,n4526,0.0
22,n4526,0.0
23,n4526,0.0
24,n4526,0.0
25,n4526,0.0
26,n4526,0.0
27,n4526,0.0
28,n4526,0.0
29,n4526,0.0
30,n4526,0.0
31,n4526,0.0
32,n4526,0.0
33,n4526,0.0
34,n4526,0.0
35,n4526,0.0
36,n4526,0.0
37,n4526,0.0
38,n4526,0.0
39,n4526,0.0
40,n4526,0.0
41,n4526,0.0
42,n4526,0.0
43,n4526,0.0
44,n4526,0.0
45,n4526,0.0
46,n4526,0.0
47,n4526,0.0
48,n4526,0.0
49,n4526,0.0
1,n4527,0.0
2,n4527,0.0
3,n4527,0.0
4,n4527,0.0
5,n4527,0.0
6,n4527,0.0
7,n4527,0.0
8,n4527,0.0
9,n4527,0.0
10,n4527,0.0
11,n4527,0.0
12,n4527,0.0
13,n4527,0.0
14,n4527,0.0
15,n4527,0.0
16,n4527,0.0
17,n4527,0.0
18,n4527,0.0
19,n4527,0.0
20,n4527,0.0
21,n4527,0.0
22,n4527,0.0
23,n4527,0.0
24,n4527,0.0
25,n4527,0.0
26,n4527,0.0
27,n4527,0.0
28,n4527,0.0
29,n4527,0.0
30,n4527,0.0
31,n4527,0.0
32,n4527,0.0
33,n4527,0.0
34,n4527,0.0
35,n4527,0.0
36,n4527,0.0
37,n4527,0.0
38,n4527,0.0
39,n4527,0.0
40,n4527,0.0
41,n4527,0.0
42,n4527,0.0
43,n4527,0.0
44,n4527,0.0
45,n4527,0.0
46,n4527,0.0
47,n4527,0.0
48,n4527,0.0
49,n4527,0.0
1,n4528,0.0
2,n4528,0.0
3,n4528,0.0
4,n4528,0.0
5,n4528,0.0
6,n4528,0.0
7,n4528,0.0
8,n4528,0.0
9,n4528,0.0
10,n4528,0.0
11,n4528,0.0
12,n4528,0.0
13,n4528,0.0
14,n4528,0.0
15,n4528,0.0
16,n4528,0.0
17,n4528,0.0
18,n4528,0.0
19,n4528,0.0
20,n4528,0.0
21,n4528,0.0
22,n4528,0.0
23,n4528,0.0
24,n4528,0.0
25,n4528,0.0
26,n4528,0.0
27,n4528,0.0
28,n4528,0.0
29,n4528,0.0
30,n4528,0.0
31,n4528,0.0
32,n4528,0.0
33,n4528,0.0
34,n4528,0.0
35,n4528,0.0
36,n4528,0.0
37,n4528,0.0
38,n4528,0.0
39,n4528,0.0
40,n4528,0.0
41,n4528,0.0
42,n4528,0.0
43,n4528,0.0
44,n4528,0.0
45,n4528,0.0
46,n4528,0.0
47,n4528,0.0
48,n4528,0.0
49,n4528,0.0
1,n4529,0.0
2,n4529,0.0
3,n4529,0.0
4,n4529,0.0
5,n4529,0.0
6,n4529,0.0
7,n4529,0.0
8,n4529,0.0
9,n4529,0.0
10,n4529,0.0
11,n4529,0.0
12,n4529,0.0
13,n4529,0.0
14,n4529,0.0
15,n4529,0.0
16,n4529,0.0
17,n4529,0.0
18,n4529,0.0
19,n4529,0.0
20,n4529,0.0
21,n4529,0.0
22,n4529,0.0
23,n4529,0.0
24,n4529,0.0
25,n4529,0.0
26,n4529,0.0
27,n4529,0.0
28,n4529,0.0
29,n4529,0.0
30,n4529,0.0
31,n4529,0.0
32,n4529,0.0
33,n4529,0.0
34,n4529,0.0
35,n4529,0.0
36,n4529,0.0
37,n4529,0.0
38,n4529,0.0
39,n4529,0.0
40,n4529,0.0
41,n4529,0.0
42,n4529,0.0
43,n4529,0.0
44,n4529,0.0
45,n4529,0.0
46,n4529,0.0
47,n4529,0.0
48,n4529,0.0
49,n4529,0.0
1,n4530,0.0
2,n4530,0.0
3,n4530,0.0
4,n4530,0.0
5,n4530,0.0
6,n4530,0.0
7,n4530,0.0
8,n4530,0.0
9,n4530,0.0
10,n4530,0.0
11,n4530,0.0
12,n4530,0.0
13,n4530,0.0
14,n4530,0.0
15,n4530,0.0
16,n4530,0.0
17,n4530,0.0
18,n4530,0.0
19,n4530,0.0
20,n4530,0.0
21,n4530,0.0
22,n4530,0.0
23,n4530,0.0
24,n4530,0.0
25,n4530,0.0
26,n4530,0.0
27,n4530,0.0
28,n4530,0.0
29,n4530,0.0
30,n4530,0.0
31,n4530,0.0
32,n4530,0.0
33,n4530,0.0
34,n4530,0.0
35,n4530,0.0
36,n4530,0.0
37,n4530,0.0
38,n4530,0.0
39,n4530,0.0
40,n4530,0.0
41,n4530,0.0
42,n4530,0.0
43,n4530,0.0
44,n4530,0.0
45,n4530,0.0
46,n4530,0.0
47,n4530,0.0
48,n4530,0.0
49,n4530,0.0
1,n4531,0.0
2,n4531,0.0
3,n4531,0.0
4,n4531,0.0
5,n4531,0.0
6,n4531,0.0
7,n4531,0.0
8,n4531,0.0
9,n4531,0.0
10,n4531,0.0
11,n4531,0.0
12,n4531,0.0
13,n4531,0.0
14,n4531,0.0
15,n4531,0.0
16,n4531,0.0
17,n4531,0.0
18,n4531,0.0
19,n4531,0.0
20,n4531,0.0
21,n4531,0.0
22,n4531,0.0
23,n4531,0.0
24,n4531,0.0
25,n4531,0.0
26,n4531,0.0
27,n4531,0.0
28,n4531,0.0
29,n4531,0.0
30,n4531,0.0
31,n4531,0.0
32,n4531,0.0
33,n4531,0.0
34,n4531,0.0
35,n4531,0.0
36,n4531,0.0
37,n4531,0.0
38,n4531,0.0
39,n4531,0.0
40,n4531,0.0
41,n4531,0.0
42,n4531,0.0
43,n4531,0.0
44,n4531,0.0
45,n4531,0.0
46,n4531,0.0
47,n4531,0.0
48,n4531,0.0
49,n4531,0.0
1,n4532,0.0
2,n4532,0.0
3,n4532,0.0
4,n4532,0.0
5,n4532,0.0
6,n4532,0.0
7,n4532,0.0
8,n4532,0.0
9,n4532,0.0
10,n4532,0.0
11,n4532,0.0
12,n4532,0.0
13,n4532,0.0
14,n4532,0.0
15,n4532,0.0
16,n4532,0.0
17,n4532,0.0
18,n4532,0.0
19,n4532,0.0
20,n4532,0.0
21,n4532,0.0
22,n4532,0.0
23,n4532,0.0
24,n4532,0.0
25,n4532,0.0
26,n4532,0.0
27,n4532,0.0
28,n4532,0.0
29,n4532,0.0
30,n4532,0.0
31,n4532,0.0
32,n4532,0.0
33,n4532,0.0
34,n4532,0.0
35,n4532,0.0
36,n4532,0.0
37,n4532,0.0
38,n4532,0.0
39,n4532,0.0
40,n4532,0.0
41,n4532,0.0
42,n4532,0.0
43,n4532,0.0
44,n4532,0.0
45,n4532,0.0
46,n4532,0.0
47,n4532,0.0
48,n4532,0.0
49,n4532,0.0
1,n4533,0.0
2,n4533,0.0
3,n4533,0.0
4,n4533,0.0
5,n4533,0.0
6,n4533,0.0
7,n4533,0.0
8,n4533,0.0
9,n4533,0.0
10,n4533,0.0
11,n4533,0.0
12,n4533,0.0
13,n4533,0.0
14,n4533,0.0
15,n4533,0.0
16,n4533,0.0
17,n4533,0.0
18,n4533,0.0
19,n4533,0.0
20,n4533,0.0
21,n4533,0.0
22,n4533,0.0
23,n4533,0.0
24,n4533,0.0
25,n4533,0.0
26,n4533,0.0
27,n4533,0.0
28,n4533,0.0
29,n4533,0.0
30,n4533,0.0
31,n4533,0.0
32,n4533,0.0
33,n4533,0.0
34,n4533,0.0
35,n4533,0.0
36,n4533,0.0
37,n4533,0.0
38,n4533,0.0
39,n4533,0.0
40,n4533,0.0
41,n4533,0.0
42,n4533,0.0
43,n4533,0.0
44,n4533,0.0
45,n4533,0.0
46,n4533,0.0
47,n4533,0.0
48,n4533,0.0
49,n4533,0.0
1,n4534,0.0
2,n4534,0.0
3,n4534,0.0
4,n4534,0.0
5,n4534,0.0
6,n4534,0.0
7,n4534,0.0
8,n4534,0.0
9,n4534,0.0
10,n4534,0.0
11,n4534,0.0
12,n4534,0.0
13,n4534,0.0
14,n4534,0.0
15,n4534,0.0
16,n4534,0.0
17,n4534,0.0
18,n4534,0.0
19,n4534,0.0
20,n4534,0.0
21,n4534,0.0
22,n4534,0.0
23,n4534,0.0
24,n4534,0.0
25,n4534,0.0
26,n4534,0.0
27,n4534,0.0
28,n4534,0.0
29,n4534,0.0
30,n4534,0.0
31,n4534,0.0
32,n4534,0.0
33,n4534,0.0
34,n4534,0.0
35,n4534,0.0
36,n4534,0.0
37,n4534,0.0
38,n4534,0.0
39,n4534,0.0
40,n4534,0.0
41,n4534,0.0
42,n4534,0.0
43,n4534,0.0
44,n4534,0.0
45,n4534,0.0
46,n4534,0.0
47,n4534,0.0
48,n4534,0.0
49,n4534,0.0
1,n4535,0.0
2,n4535,0.0
3,n4535,0.0
4,n4535,0.0
5,n4535,0.0
6,n4535,0.0
7,n4535,0.0
8,n4535,0.0
9,n4535,0.0
10,n4535,0.0
11,n4535,0.0
12,n4535,0.0
13,n4535,0.0
14,n4535,0.0
15,n4535,0.0
16,n4535,0.0
17,n4535,0.0
18,n4535,0.0
19,n4535,0.0
20,n4535,0.0
21,n4535,0.0
22,n4535,0.0
23,n4535,0.0
24,n4535,0.0
25,n4535,0.0
26,n4535,0.0
27,n4535,0.0
28,n4535,0.0
29,n4535,0.0
30,n4535,0.0
31,n4535,0.0
32,n4535,0.0
33,n4535,0.0
34,n4535,0.0
35,n4535,0.0
36,n4535,0.0
37,n4535,0.0
38,n4535,0.0
39,n4535,0.0
40,n4535,0.0
41,n4535,0.0
42,n4535,0.0
43,n4535,0.0
44,n4535,0.0
45,n4535,0.0
46,n4535,0.0
47,n4535,0.0
48,n4535,0.0
49,n4535,0.0
1,n4536,0.0
2,n4536,0.0
3,n4536,0.0
4,n4536,0.0
5,n4536,0.0
6,n4536,0.0
7,n4536,0.0
8,n4536,0.0
9,n4536,0.0
10,n4536,0.0
11,n4536,0.0
12,n4536,0.0
13,n4536,0.0
14,n4536,0.0
15,n4536,0.0
16,n4536,0.0
17,n4536,0.0
18,n4536,0.0
19,n4536,0.0
20,n4536,0.0
21,n4536,0.0
22,n4536,0.0
23,n4536,0.0
24,n4536,0.0
25,n4536,0.0
26,n4536,0.0
27,n4536,0.0
28,n4536,0.0
29,n4536,0.0
30,n4536,0.0
31,n4536,0.0
32,n4536,0.0
33,n4536,0.0
34,n4536,0.0
35,n4536,0.0
36,n4536,0.0
37,n4536,0.0
38,n4536,0.0
39,n4536,0.0
40,n4536,0.0
41,n4536,0.0
42,n4536,0.0
43,n4536,0.0
44,n4536,0.0
45,n4536,0.0
46,n4536,0.0
47,n4536,0.0
48,n4536,0.0
49,n4536,0.0
1,n4537,0.0
2,n4537,0.0
3,n4537,0.0
4,n4537,0.0
5,n4537,0.0
6,n4537,0.0
7,n4537,0.0
8,n4537,0.0
9,n4537,0.0
10,n4537,0.0
11,n4537,0.0
12,n4537,0.0
13,n4537,0.0
14,n4537,0.0
15,n4537,0.0
16,n4537,0.0
17,n4537,0.0
18,n4537,0.0
19,n4537,0.0
20,n4537,0.0
21,n4537,0.0
22,n4537,0.0
23,n4537,0.0
24,n4537,0.0
25,n4537,0.0
26,n4537,0.0
27,n4537,0.0
28,n4537,0.0
29,n4537,0.0
30,n4537,0.0
31,n4537,0.0
32,n4537,0.0
33,n4537,0.0
34,n4537,0.0
35,n4537,0.0
36,n4537,0.0
37,n4537,0.0
38,n4537,0.0
39,n4537,0.0
40,n4537,0.0
41,n4537,0.0
42,n4537,0.0
43,n4537,0.0
44,n4537,0.0
45,n4537,0.0
46,n4537,0.0
47,n4537,0.0
48,n4537,0.0
49,n4537,0.0
1,n4538,0.0
2,n4538,0.0
3,n4538,0.0
4,n4538,0.0
5,n4538,0.0
6,n4538,0.0
7,n4538,0.0
8,n4538,0.0
9,n4538,0.0
10,n4538,0.0
11,n4538,0.0
12,n4538,0.0
13,n4538,0.0
14,n4538,0.0
15,n4538,0.0
16,n4538,0.0
17,n4538,0.0
18,n4538,0.0
19,n4538,0.0
20,n4538,0.0
21,n4538,0.0
22,n4538,0.0
23,n4538,0.0
24,n4538,0.0
25,n4538,0.0
26,n4538,0.0
27,n4538,0.0
28,n4538,0.0
29,n4538,0.0
30,n4538,0.0
31,n4538,0.0
32,n4538,0.0
33,n4538,0.0
34,n4538,0.0
35,n4538,0.0
36,n4538,0.0
37,n4538,0.0
38,n4538,0.0
39,n4538,0.0
40,n4538,0.0
41,n4538,0.0
42,n4538,0.0
43,n4538,0.0
44,n4538,0.0
45,n4538,0.0
46,n4538,0.0
47,n4538,0.0
48,n4538,0.0
49,n4538,0.0
1,n4539,0.0
2,n4539,0.0
3,n4539,0.0
4,n4539,0.0
5,n4539,0.0
6,n4539,0.0
7,n4539,0.0
8,n4539,0.0
9,n4539,0.0
10,n4539,0.0
11,n4539,0.0
12,n4539,0.0
13,n4539,0.0
14,n4539,0.0
15,n4539,0.0
16,n4539,0.0
17,n4539,0.0
18,n4539,0.0
19,n4539,0.0
20,n4539,0.0
21,n4539,0.0
22,n4539,0.0
23,n4539,0.0
24,n4539,0.0
25,n4539,0.0
26,n4539,0.0
27,n4539,0.0
28,n4539,0.0
29,n4539,0.0
30,n4539,0.0
31,n4539,0.0
32,n4539,0.0
33,n4539,0.0
34,n4539,0.0
35,n4539,0.0
36,n4539,0.0
37,n4539,0.0
38,n4539,0.0
39,n4539,0.0
40,n4539,0.0
41,n4539,0.0
42,n4539,0.0
43,n4539,0.0
44,n4539,0.0
45,n4539,0.0
46,n4539,0.0
47,n4539,0.0
48,n4539,0.0
49,n4539,0.0
1,n4540,0.0
2,n4540,0.0
3,n4540,0.0
4,n4540,0.0
5,n4540,0.0
6,n4540,0.0
7,n4540,0.0
8,n4540,0.0
9,n4540,0.0
10,n4540,0.0
11,n4540,0.0
12,n4540,0.0
13,n4540,0.0
14,n4540,0.0
15,n4540,0.0
16,n4540,0.0
17,n4540,0.0
18,n4540,0.0
19,n4540,0.0
20,n4540,0.0
21,n4540,0.0
22,n4540,0.0
23,n4540,0.0
24,n4540,0.0
25,n4540,0.0
26,n4540,0.0
27,n4540,0.0
28,n4540,0.0
29,n4540,0.0
30,n4540,0.0
31,n4540,0.0
32,n4540,0.0
33,n4540,0.0
34,n4540,0.0
35,n4540,0.0
36,n4540,0.0
37,n4540,0.0
38,n4540,0.0
39,n4540,0.0
40,n4540,0.0
41,n4540,0.0
42,n4540,0.0
43,n4540,0.0
44,n4540,0.0
45,n4540,0.0
46,n4540,0.0
47,n4540,0.0
48,n4540,0.0
49,n4540,0.0
1,n4541,0.0
2,n4541,0.0
3,n4541,0.0
4,n4541,0.0
5,n4541,0.0
6,n4541,0.0
7,n4541,0.0
8,n4541,0.0
9,n4541,0.0
10,n4541,0.0
11,n4541,0.0
12,n4541,0.0
13,n4541,0.0
14,n4541,0.0
15,n4541,0.0
16,n4541,0.0
17,n4541,0.0
18,n4541,0.0
19,n4541,0.0
20,n4541,0.0
21,n4541,0.0
22,n4541,0.0
23,n4541,0.0
24,n4541,0.0
25,n4541,0.0
26,n4541,0.0
27,n4541,0.0
28,n4541,0.0
29,n4541,0.0
30,n4541,0.0
31,n4541,0.0
32,n4541,0.0
33,n4541,0.0
34,n4541,0.0
35,n4541,0.0
36,n4541,0.0
37,n4541,0.0
38,n4541,0.0
39,n4541,0.0
40,n4541,0.0
41,n4541,0.0
42,n4541,0.0
43,n4541,0.0
44,n4541,0.0
45,n4541,0.0
46,n4541,0.0
47,n4541,0.0
48,n4541,0.0
49,n4541,0.0
1,n4542,0.0
2,n4542,0.0
3,n4542,0.0
4,n4542,0.0
5,n4542,0.0
6,n4542,0.0
7,n4542,0.0
8,n4542,0.0
9,n4542,0.0
10,n4542,0.0
11,n4542,0.0
12,n4542,0.0
13,n4542,0.0
14,n4542,0.0
15,n4542,0.0
16,n4542,0.0
17,n4542,0.0
18,n4542,0.0
19,n4542,0.0
20,n4542,0.0
21,n4542,0.0
22,n4542,0.0
23,n4542,0.0
24,n4542,0.0
25,n4542,0.0
26,n4542,0.0
27,n4542,0.0
28,n4542,0.0
29,n4542,0.0
30,n4542,0.0
31,n4542,0.0
32,n4542,0.0
33,n4542,0.0
34,n4542,0.0
35,n4542,0.0
36,n4542,0.0
37,n4542,0.0
38,n4542,0.0
39,n4542,0.0
40,n4542,0.0
41,n4542,0.0
42,n4542,0.0
43,n4542,0.0
44,n4542,0.0
45,n4542,0.0
46,n4542,0.0
47,n4542,0.0
48,n4542,0.0
49,n4542,0.0
1,n4543,0.0
2,n4543,0.0
3,n4543,0.0
4,n4543,0.0
5,n4543,0.0
6,n4543,0.0
7,n4543,0.0
8,n4543,0.0
9,n4543,0.0
10,n4543,0.0
11,n4543,0.0
12,n4543,0.0
13,n4543,0.0
14,n4543,0.0
15,n4543,0.0
16,n4543,0.0
17,n4543,0.0
18,n4543,0.0
19,n4543,0.0
20,n4543,0.0
21,n4543,0.0
22,n4543,0.0
23,n4543,0.0
24,n4543,0.0
25,n4543,0.0
26,n4543,0.0
27,n4543,0.0
28,n4543,0.0
29,n4543,0.0
30,n4543,0.0
31,n4543,0.0
32,n4543,0.0
33,n4543,0.0
34,n4543,0.0
35,n4543,0.0
36,n4543,0.0
37,n4543,0.0
38,n4543,0.0
39,n4543,0.0
40,n4543,0.0
41,n4543,0.0
42,n4543,0.0
43,n4543,0.0
44,n4543,0.0
45,n4543,0.0
46,n4543,0.0
47,n4543,0.0
48,n4543,0.0
49,n4543,0.0
1,n4544,0.0
2,n4544,0.0
3,n4544,0.0
4,n4544,0.0
5,n4544,0.0
6,n4544,0.0
7,n4544,0.0
8,n4544,0.0
9,n4544,0.0
10,n4544,0.0
11,n4544,0.0
12,n4544,0.0
13,n4544,0.0
14,n4544,0.0
15,n4544,0.0
16,n4544,0.0
17,n4544,0.0
18,n4544,0.0
19,n4544,0.0
20,n4544,0.0
21,n4544,0.0
22,n4544,0.0
23,n4544,0.0
24,n4544,0.0
25,n4544,0.0
26,n4544,0.0
27,n4544,0.0
28,n4544,0.0
29,n4544,0.0
30,n4544,0.0
31,n4544,0.0
32,n4544,0.0
33,n4544,0.0
34,n4544,0.0
35,n4544,0.0
36,n4544,0.0
37,n4544,0.0
38,n4544,0.0
39,n4544,0.0
40,n4544,0.0
41,n4544,0.0
42,n4544,0.0
43,n4544,0.0
44,n4544,0.0
45,n4544,0.0
46,n4544,0.0
47,n4544,0.0
48,n4544,0.0
49,n4544,0.0
1,n4545,0.0
2,n4545,0.0
3,n4545,0.0
4,n4545,0.0
5,n4545,0.0
6,n4545,0.0
7,n4545,0.0
8,n4545,0.0
9,n4545,0.0
10,n4545,0.0
11,n4545,0.0
12,n4545,0.0
13,n4545,0.0
14,n4545,0.0
15,n4545,0.0
16,n4545,0.0
17,n4545,0.0
18,n4545,0.0
19,n4545,0.0
20,n4545,0.0
21,n4545,0.0
22,n4545,0.0
23,n4545,0.0
24,n4545,0.0
25,n4545,0.0
26,n4545,0.0
27,n4545,0.0
28,n4545,0.0
29,n4545,0.0
30,n4545,0.0
31,n4545,0.0
32,n4545,0.0
33,n4545,0.0
34,n4545,0.0
35,n4545,0.0
36,n4545,0.0
37,n4545,0.0
38,n4545,0.0
39,n4545,0.0
40,n4545,0.0
41,n4545,0.0
42,n4545,0.0
43,n4545,0.0
44,n4545,0.0
45,n4545,0.0
46,n4545,0.0
47,n4545,0.0
48,n4545,0.0
49,n4545,0.0
1,n4546,0.0
2,n4546,0.0
3,n4546,0.0
4,n4546,0.0
5,n4546,0.0
6,n4546,0.0
7,n4546,0.0
8,n4546,0.0
9,n4546,0.0
10,n4546,0.0
11,n4546,0.0
12,n4546,0.0
13,n4546,0.0
14,n4546,0.0
15,n4546,0.0
16,n4546,0.0
17,n4546,0.0
18,n4546,0.0
19,n4546,0.0
20,n4546,0.0
21,n4546,0.0
22,n4546,0.0
23,n4546,0.0
24,n4546,0.0
25,n4546,0.0
26,n4546,0.0
27,n4546,0.0
28,n4546,0.0
29,n4546,0.0
30,n4546,0.0
31,n4546,0.0
32,n4546,0.0
33,n4546,0.0
34,n4546,0.0
35,n4546,0.0
36,n4546,0.0
37,n4546,0.0
38,n4546,0.0
39,n4546,0.0
40,n4546,0.0
41,n4546,0.0
42,n4546,0.0
43,n4546,0.0
44,n4546,0.0
45,n4546,0.0
46,n4546,0.0
47,n4546,0.0
48,n4546,0.0
49,n4546,0.0
1,n4547,0.0
2,n4547,0.0
3,n4547,0.0
4,n4547,0.0
5,n4547,0.0
6,n4547,0.0
7,n4547,0.0
8,n4547,0.0
9,n4547,0.0
10,n4547,0.0
11,n4547,0.0
12,n4547,0.0
13,n4547,0.0
14,n4547,0.0
15,n4547,0.0
16,n4547,0.0
17,n4547,0.0
18,n4547,0.0
19,n4547,0.0
20,n4547,0.0
21,n4547,0.0
22,n4547,0.0
23,n4547,0.0
24,n4547,0.0
25,n4547,0.0
26,n4547,0.0
27,n4547,0.0
28,n4547,0.0
29,n4547,0.0
30,n4547,0.0
31,n4547,0.0
32,n4547,0.0
33,n4547,0.0
34,n4547,0.0
35,n4547,0.0
36,n4547,0.0
37,n4547,0.0
38,n4547,0.0
39,n4547,0.0
40,n4547,0.0
41,n4547,0.0
42,n4547,0.0
43,n4547,0.0
44,n4547,0.0
45,n4547,0.0
46,n4547,0.0
47,n4547,0.0
48,n4547,0.0
49,n4547,0.0
1,n4548,0.0
2,n4548,0.0
3,n4548,0.0
4,n4548,0.0
5,n4548,0.0
6,n4548,0.0
7,n4548,0.0
8,n4548,0.0
9,n4548,0.0
10,n4548,0.0
11,n4548,0.0
12,n4548,0.0
13,n4548,0.0
14,n4548,0.0
15,n4548,0.0
16,n4548,0.0
17,n4548,0.0
18,n4548,0.0
19,n4548,0.0
20,n4548,0.0
21,n4548,0.0
22,n4548,0.0
23,n4548,0.0
24,n4548,0.0
25,n4548,0.0
26,n4548,0.0
27,n4548,0.0
28,n4548,0.0
29,n4548,0.0
30,n4548,0.0
31,n4548,0.0
32,n4548,0.0
33,n4548,0.0
34,n4548,0.0
35,n4548,0.0
36,n4548,0.0
37,n4548,0.0
38,n4548,0.0
39,n4548,0.0
40,n4548,0.0
41,n4548,0.0
42,n4548,0.0
43,n4548,0.0
44,n4548,0.0
45,n4548,0.0
46,n4548,0.0
47,n4548,0.0
48,n4548,0.0
49,n4548,0.0
1,n4549,0.0
2,n4549,0.0
3,n4549,0.0
4,n4549,0.0
5,n4549,0.0
6,n4549,0.0
7,n4549,0.0
8,n4549,0.0
9,n4549,0.0
10,n4549,0.0
11,n4549,0.0
12,n4549,0.0
13,n4549,0.0
14,n4549,0.0
15,n4549,0.0
16,n4549,0.0
17,n4549,0.0
18,n4549,0.0
19,n4549,0.0
20,n4549,0.0
21,n4549,0.0
22,n4549,0.0
23,n4549,0.0
24,n4549,0.0
25,n4549,0.0
26,n4549,0.0
27,n4549,0.0
28,n4549,0.0
29,n4549,0.0
30,n4549,0.0
31,n4549,0.0
32,n4549,0.0
33,n4549,0.0
34,n4549,0.0
35,n4549,0.0
36,n4549,0.0
37,n4549,0.0
38,n4549,0.0
39,n4549,0.0
40,n4549,0.0
41,n4549,0.0
42,n4549,0.0
43,n4549,0.0
44,n4549,0.0
45,n4549,0.0
46,n4549,0.0
47,n4549,0.0
48,n4549,0.0
49,n4549,0.0
1,n4550,0.0
2,n4550,0.0
3,n4550,0.0
4,n4550,0.0
5,n4550,0.0
6,n4550,0.0
7,n4550,0.0
8,n4550,0.0
9,n4550,0.0
10,n4550,0.0
11,n4550,0.0
12,n4550,0.0
13,n4550,0.0
14,n4550,0.0
15,n4550,0.0
16,n4550,0.0
17,n4550,0.0
18,n4550,0.0
19,n4550,0.0
20,n4550,0.0
21,n4550,0.0
22,n4550,0.0
23,n4550,0.0
24,n4550,0.0
25,n4550,0.0
26,n4550,0.0
27,n4550,0.0
28,n4550,0.0
29,n4550,0.0
30,n4550,0.0
31,n4550,0.0
32,n4550,0.0
33,n4550,0.0
34,n4550,0.0
35,n4550,0.0
36,n4550,0.0
37,n4550,0.0
38,n4550,0.0
39,n4550,0.0
40,n4550,0.0
41,n4550,0.0
42,n4550,0.0
43,n4550,0.0
44,n4550,0.0
45,n4550,0.0
46,n4550,0.0
47,n4550,0.0
48,n4550,0.0
49,n4550,0.0
1,n4551,0.0
2,n4551,0.0
3,n4551,0.0
4,n4551,0.0
5,n4551,0.0
6,n4551,0.0
7,n4551,0.0
8,n4551,0.0
9,n4551,0.0
10,n4551,0.0
11,n4551,0.0
12,n4551,0.0
13,n4551,0.0
14,n4551,0.0
15,n4551,0.0
16,n4551,0.0
17,n4551,0.0
18,n4551,0.0
19,n4551,0.0
20,n4551,0.0
21,n4551,0.0
22,n4551,0.0
23,n4551,0.0
24,n4551,0.0
25,n4551,0.0
26,n4551,0.0
27,n4551,0.0
28,n4551,0.0
29,n4551,0.0
30,n4551,0.0
31,n4551,0.0
32,n4551,0.0
33,n4551,0.0
34,n4551,0.0
35,n4551,0.0
36,n4551,0.0
37,n4551,0.0
38,n4551,0.0
39,n4551,0.0
40,n4551,0.0
41,n4551,0.0
42,n4551,0.0
43,n4551,0.0
44,n4551,0.0
45,n4551,0.0
46,n4551,0.0
47,n4551,0.0
48,n4551,0.0
49,n4551,0.0
1,n4552,0.0
2,n4552,0.0
3,n4552,0.0
4,n4552,0.0
5,n4552,0.0
6,n4552,0.0
7,n4552,0.0
8,n4552,0.0
9,n4552,0.0
10,n4552,0.0
11,n4552,0.0
12,n4552,0.0
13,n4552,0.0
14,n4552,0.0
15,n4552,0.0
16,n4552,0.0
17,n4552,0.0
18,n4552,0.0
19,n4552,0.0
20,n4552,0.0
21,n4552,0.0
22,n4552,0.0
23,n4552,0.0
24,n4552,0.0
25,n4552,0.0
26,n4552,0.0
27,n4552,0.0
28,n4552,0.0
29,n4552,0.0
30,n4552,0.0
31,n4552,0.0
32,n4552,0.0
33,n4552,0.0
34,n4552,0.0
35,n4552,0.0
36,n4552,0.0
37,n4552,0.0
38,n4552,0.0
39,n4552,0.0
40,n4552,0.0
41,n4552,0.0
42,n4552,0.0
43,n4552,0.0
44,n4552,0.0
45,n4552,0.0
46,n4552,0.0
47,n4552,0.0
48,n4552,0.0
49,n4552,0.0
1,n4553,0.0
2,n4553,0.0
3,n4553,0.0
4,n4553,0.0
5,n4553,0.0
6,n4553,0.0
7,n4553,0.0
8,n4553,0.0
9,n4553,0.0
10,n4553,0.0
11,n4553,0.0
12,n4553,0.0
13,n4553,0.0
14,n4553,0.0
15,n4553,0.0
16,n4553,0.0
17,n4553,0.0
18,n4553,0.0
19,n4553,0.0
20,n4553,0.0
21,n4553,0.0
22,n4553,0.0
23,n4553,0.0
24,n4553,0.0
25,n4553,0.0
26,n4553,0.0
27,n4553,0.0
28,n4553,0.0
29,n4553,0.0
30,n4553,0.0
31,n4553,0.0
32,n4553,0.0
33,n4553,0.0
34,n4553,0.0
35,n4553,0.0
36,n4553,0.0
37,n4553,0.0
38,n4553,0.0
39,n4553,0.0
40,n4553,0.0
41,n4553,0.0
42,n4553,0.0
43,n4553,0.0
44,n4553,0.0
45,n4553,0.0
46,n4553,0.0
47,n4553,0.0
48,n4553,0.0
49,n4553,0.0
1,n4554,0.0
2,n4554,0.0
3,n4554,0.0
4,n4554,0.0
5,n4554,0.0
6,n4554,0.0
7,n4554,0.0
8,n4554,0.0
9,n4554,0.0
10,n4554,0.0
11,n4554,0.0
12,n4554,0.0
13,n4554,0.0
14,n4554,0.0
15,n4554,0.0
16,n4554,0.0
17,n4554,0.0
18,n4554,0.0
