timestep,biomass,hard coal,hydro,lignite,gas,uran,oil,waste,sun,wind
77,8102.029269999998,0.0,4200.577140000002,19098.467311517627,0.0,0.0,0.0,4258.466999999997,3084.816731002382,5017.1425474800135
78,8102.029269999998,0.0,4200.577140000002,18936.275641499873,0.0,0.0,0.0,4258.466999999997,9031.396548414274,2987.7544000858843
79,8102.029269999998,0.0,4200.577140000002,15168.153651500032,0.0,0.0,0.0,4258.466999999997,17486.191838697232,2459.5810998027614
80,8102.029269999998,0.0,4200.577140000002,8786.770532062294,0.0,0.0,0.0,4258.466999999997,25866.63591411594,3243.5201438217796
81,8102.029269999998,0.0,4200.577140000002,3388.4702689886003,0.0,0.0,0.0,4258.466999999997,31883.01483119632,4367.441489815059
82,8102.029269999998,0.0,4200.577140000002,1251.4086849514997,0.0,0.0,0.0,4258.466999999997,34231.90627221537,4936.111632833114
83,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,2849.746692770663,35263.71904992395,5275.9278473053955
84,7646.051528631142,0.0,4200.577140000002,0.0,0.0,0.0,0.0,220.067,35901.015177332265,5518.789154036567
85,6851.914811415686,0.0,4200.577140000002,0.0,0.0,0.0,0.0,220.067,34957.20996007524,5178.231088509067
86,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,2075.5555652942694,31754.03823398276,4432.799790722967
87,8102.029269999998,0.0,4200.577140000002,3765.8280496594434,0.0,0.0,0.0,4258.466999999997,26465.997748226095,3444.6007921144655
88,8102.029269999998,0.0,4200.577140000002,11527.206882161308,0.0,0.0,0.0,4258.466999999997,19704.58931077081,2597.630397067901
89,8102.029269999998,0.0,4200.577140000002,19875.444117160783,0.0,0.0,0.0,4258.466999999997,12057.035781871611,1997.4466909676291
90,8102.029269999998,5855.514908541938,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,5570.271627894626,1728.5400535633776
91,8102.029269999998,8643.123541291892,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,1590.2055750568136,1203.4974736512559
92,8102.029269999998,8792.876521866832,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,86.49018871969315,923.959879413437
93,8102.029269999998,7548.03390639584,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,1438.2926836041174
94,8102.029269999998,2974.6678468112896,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,2969.158743188718
95,8102.029269999998,0.0,4200.577140000002,18523.175359570138,0.0,0.0,0.0,4258.466999999997,0.0,5115.251230429866
96,8102.029269999998,0.0,4200.577140000002,14499.235859836752,0.0,0.0,0.0,4258.466999999997,0.0,7284.1907301632855
97,8102.029269999998,0.0,4200.577140000002,11660.58954168933,0.0,0.0,0.0,4258.466999999997,0.0,9193.33704831069
98,8102.029269999998,0.0,4200.577140000002,10153.390333325593,0.0,0.0,0.0,4258.466999999997,0.0,10162.536256674439
99,8102.029269999998,0.0,4200.577140000002,8833.273793115048,0.0,0.0,0.0,4258.466999999997,3.0347434638488804,11217.618053421142
100,8102.029269999998,0.0,4200.577140000002,7699.033840039337,0.0,0.0,0.0,4258.466999999997,432.45094359846615,11444.941806362236
101,8102.029269999998,0.0,4200.577140000002,6387.226931272939,0.0,0.0,0.0,4258.466999999997,3168.2721762582287,11167.927482468833
102,8102.029269999998,0.0,4200.577140000002,5530.263280658956,0.0,0.0,0.0,4258.466999999997,9477.503837600052,8442.159471740983
103,8102.029269999998,0.0,4200.577140000002,3513.3755166479086,0.0,0.0,0.0,4258.466999999997,18114.383735713953,5432.667337638163
104,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,2922.005473764013,26447.789287443014,4786.59882879297
105,5584.158958193119,0.0,4200.577140000002,0.0,0.0,0.0,0.0,220.067,33266.85785071143,5294.839051095474
106,2675.6939150335415,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,37609.57574747922,6129.653197487195
107,0.0,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,39853.76853899546,6645.9250587428205
108,0.0,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,39785.48681105884,7248.876282657074
109,0.0,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,37608.05837574722,7910.0599946517395
110,1543.1750596224856,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,32669.01338833322,8300.734412044285
111,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,668.7124532688608,25666.342845501928,8155.338291229216
112,8102.029269999998,0.0,4200.577140000002,5468.15035508436,0.0,0.0,0.0,4258.466999999997,17689.519650775106,8290.756584140561
113,8102.029269999998,0.0,4200.577140000002,14936.660118171954,0.0,0.0,0.0,4258.466999999997,9805.256131695724,7954.510340132318
114,8102.029269999998,586.7087066971325,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,3996.7571418889725,8083.860741413877
115,8102.029269999998,2294.2173768397934,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,1138.0287989433318,8852.580414216874
116,8102.029269999998,2463.696670159786,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,66.7643562046754,8958.865563635554
117,8102.029269999998,746.3140027325463,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,10659.512587267414
118,8102.029269999998,0.0,4200.577140000002,16136.510282750723,0.0,0.0,0.0,4258.466999999997,0.0,12845.416307249307
119,8102.029269999998,0.0,4200.577140000002,13614.342199483612,0.0,0.0,0.0,4258.466999999997,0.0,12733.084390516418
120,8102.029269999998,0.0,4200.577140000002,11167.898804910941,0.0,0.0,0.0,4258.466999999997,0.0,13473.027785089076
121,8102.029269999998,0.0,4200.577140000002,8483.502031632617,0.0,0.0,0.0,4258.466999999997,0.0,15480.924558367404
122,8102.029269999998,0.0,4200.577140000002,7043.599258457052,0.0,0.0,0.0,4258.466999999997,0.0,17436.327331542976
123,8102.029269999998,0.0,4200.577140000002,7028.542989683774,0.0,0.0,0.0,4258.466999999997,1.5173717319244402,18667.866228584302
124,8102.029269999998,0.0,4200.577140000002,9858.146110059459,0.0,0.0,0.0,4258.466999999997,317.1306919722087,18896.649787968407
125,8102.029269999998,0.0,4200.577140000002,16840.700757740044,0.0,0.0,0.0,4258.466999999997,2493.041755551857,18646.1840767081
126,8102.029269999998,0.0,4200.577140000002,18836.528841421692,0.0,0.0,0.0,4258.466999999997,6782.651641702252,18983.246106876035
127,8102.029269999998,0.0,4200.577140000002,14575.410224259043,0.0,0.0,0.0,4258.466999999997,12358.992756524569,21638.023609216412
128,8102.029269999998,0.0,4200.577140000002,8357.02281454605,0.0,0.0,0.0,4258.466999999997,18087.07104453935,23716.83273091461
129,8102.029269999998,0.0,4200.577140000002,2151.1273743189763,0.0,0.0,0.0,4258.466999999997,22719.606942104674,26876.69227357625
130,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,1464.1094651826777,24925.865440322807,30414.91868449454
131,4307.715420074697,0.0,4200.577140000002,0.0,0.0,0.0,0.0,220.067,27200.405666477527,33456.23477344768
132,1581.7730393533607,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,28936.278927799056,34424.87089284753
133,0.0,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,29740.485945719047,34553.87076616143
134,590.4824105301553,0.0,4200.577140000002,0.0,0.0,0.0,0.0,0.0,27874.118715451954,34565.321734017794
135,3544.151776856823,0.0,4200.577140000002,0.0,0.0,0.0,0.0,220.067,23613.338892208154,33895.36519093507
136,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,1145.2684678637602,17929.264384419163,33245.36073771695
137,8102.029269999998,0.0,4200.577140000002,4592.538611839745,0.0,0.0,0.0,4258.466999999997,11013.084030307606,31991.803947852688
138,8102.029269999998,0.0,4200.577140000002,11606.875095994399,0.0,0.0,0.0,4258.466999999997,5027.052547865669,29922.498946139985
139,8102.029269999998,0.0,4200.577140000002,15655.49869222778,0.0,0.0,0.0,4258.466999999997,1485.5069255540263,26716.420972218177
140,8102.029269999998,0.0,4200.577140000002,16568.8981962385,0.0,0.0,0.0,4258.466999999997,71.31647140044876,24624.211922361166
141,8102.029269999998,0.0,4200.577140000002,15917.03525984458,0.0,0.0,0.0,4258.466999999997,0.0,22748.89133015545
142,8102.029269999998,0.0,4200.577140000002,11767.356378913179,0.0,0.0,0.0,4258.466999999997,0.0,22443.57021108685
143,8102.029269999998,0.0,4200.577140000002,9539.916551711854,0.0,0.0,0.0,4258.466999999997,0.0,21430.010038288183
144,8102.029269999998,0.0,4200.577140000002,8608.195615950955,0.0,0.0,0.0,4258.466999999997,0.0,20677.73097404907
145,8102.029269999998,0.0,4200.577140000002,8445.554539968676,0.0,0.0,0.0,4258.466999999997,0.0,19911.372050031347
146,8102.029269999998,0.0,4200.577140000002,9218.479733975491,0.0,0.0,0.0,4258.466999999997,0.0,19188.94685602454
147,8102.029269999998,0.0,4200.577140000002,10643.19802289174,0.0,0.0,0.0,4258.466999999997,3.0347434638488804,18432.693823644495
148,8102.029269999998,0.0,4200.577140000002,13108.80343042539,0.0,0.0,0.0,4258.466999999997,406.65562415575,18010.96753541893
149,8102.029269999998,0.0,4200.577140000002,18326.182766277263,0.0,0.0,0.0,4258.466999999997,2884.52366238836,18023.220161334386
150,8102.029269999998,0.0,4200.577140000002,19849.984826854423,0.0,0.0,0.0,4258.466999999997,8093.660818084971,17491.78094506064
151,8102.029269999998,0.0,4200.577140000002,16180.497516824615,0.0,0.0,0.0,4258.466999999997,14824.721820901781,17845.7072522736
152,8102.029269999998,0.0,4200.577140000002,9948.363609790578,0.0,0.0,0.0,4258.466999999997,21146.09245609902,18987.470524110486
153,8102.029269999998,0.0,4200.577140000002,8342.315824771431,0.0,0.0,0.0,4258.466999999997,24522.244559630883,19120.36620559771
154,8102.029269999998,0.0,4200.577140000002,7664.032666832953,0.0,0.0,0.0,4258.466999999997,26335.503779280592,18966.390143886514
155,8102.029269999998,0.0,4200.577140000002,4849.333964270798,0.0,0.0,0.0,4258.466999999997,27743.624746506484,19391.96787922274
156,8102.029269999998,0.0,4200.577140000002,3635.641018852666,0.0,0.0,0.0,4258.466999999997,28817.923932708974,18921.86163843835
157,8102.029269999998,0.0,4200.577140000002,3336.6804845198026,0.0,0.0,0.0,4258.466999999997,28371.816643523216,18436.929461957017
158,8102.029269999998,0.0,4200.577140000002,4415.959592288672,0.0,0.0,0.0,4258.466999999997,26253.565705756642,18329.40129195467
159,8102.029269999998,0.0,4200.577140000002,6484.48715930192,0.0,0.0,0.0,4258.466999999997,23179.37057687774,18009.568853820336
160,8102.029269999998,0.0,4200.577140000002,12403.201935133839,0.0,0.0,0.0,4258.466999999997,17742.62766139246,17040.596993473693
161,8102.029269999998,0.0,4200.577140000002,18939.69408457626,0.0,0.0,0.0,4258.466999999997,11161.786460036183,16426.446045387594
162,8102.029269999998,5588.880675799859,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,5545.993680183832,14017.452234016271
163,8102.029269999998,9075.18734860244,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,1723.7342874661615,11523.404953931327
164,8102.029269999998,9930.706984925784,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,122.90711028587961,9520.712494788284
165,8102.029269999998,8450.192049105239,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,8737.134540894724
166,8102.029269999998,4511.5145940217935,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,8658.811995978225
167,8102.029269999998,1595.687596581671,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,8367.638993418324
168,8102.029269999998,423.5357734420536,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,7671.2908165579565
169,8102.029269999998,141.2219352656971,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6957.60465473431
170,8102.029269999998,959.9632616711765,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,6090.3633283287845
171,8102.029269999998,2415.0284510017173,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,4.552115195773325,5463.246023802535
172,8102.029269999998,4313.626646086914,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,484.04158248389683,5327.15836142918
173,8102.029269999998,9442.332534682091,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,3347.322040625319,4911.172014692546
174,8102.029269999998,10089.746256610268,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,9565.511398051682,3812.5689353380294
175,8102.029269999998,5100.97394611325,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,17698.6238811667,3861.7287627200767
176,8102.029269999998,0.0,4200.577140000002,19177.360298596024,0.0,0.0,0.0,4258.466999999997,25104.915304689897,3705.650986714086
177,8102.029269999998,0.0,4200.577140000002,14660.382380148423,0.0,0.0,0.0,4258.466999999997,31203.232295294216,3063.8119145574487
178,8102.029269999998,0.0,4200.577140000002,11712.798057721162,0.0,0.0,0.0,4258.466999999997,35749.278004139815,2657.8505281390667
179,8102.029269999998,0.0,4200.577140000002,8201.229074395305,0.0,0.0,0.0,4258.466999999997,38835.61210687413,2484.5854087305897
180,8102.029269999998,0.0,4200.577140000002,6411.7521250033205,0.0,0.0,0.0,4258.466999999997,39811.28213050156,2614.8923344951486
181,8102.029269999998,0.0,4200.577140000002,6670.012539964437,0.0,0.0,0.0,4258.466999999997,38638.35378172399,2550.560268311593
182,8102.029269999998,0.0,4200.577140000002,8968.598299877956,0.0,0.0,0.0,4258.466999999997,35460.97737507418,2532.3509150478694
183,8102.029269999998,0.0,4200.577140000002,13280.2740781497,0.0,0.0,0.0,4258.466999999997,29943.81375779692,2277.8387540534427
184,8102.029269999998,254.22638870487526,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,22613.390920869944,2038.7092804251854
185,8102.029269999998,8671.998568092264,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,13827.80859302744,1770.0194288802647
186,8102.029269999998,15252.96797929242,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,6118.042823119337,1754.3157875882107
187,8102.029269999998,16773.165449717206,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,1746.4948634450311,2139.6662768377437
188,8102.029269999998,14693.089135747234,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,110.76813643048413,3171.969317822255
189,8102.029269999998,11849.609678801824,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4251.716911198153
190,8102.029269999998,7677.204528506105,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4518.122061493846
191,8102.029269999998,4407.043343648866,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4668.28324635114
192,8102.029269999998,2430.195161628106,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4691.631428371895
193,8102.029269999998,1140.5710645257072,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4865.255525474269
194,8102.029269999998,912.3411855620666,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4912.485404437885
195,8102.029269999998,455.1871394658624,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,4.552115195773325,5157.087335338389
196,8102.029269999998,0.0,4200.577140000002,19521.048693712037,0.0,0.0,0.0,4258.466999999997,482.52421075197196,5560.353685536002
197,8102.029269999998,0.0,4200.577140000002,18921.573016250346,0.0,0.0,0.0,4258.466999999997,3277.522940956787,5715.330632792873
198,8102.029269999998,0.0,4200.577140000002,17864.180445239654,0.0,0.0,0.0,4258.466999999997,9547.302937268581,4316.4432074917895
199,8102.029269999998,0.0,4200.577140000002,14186.833342801414,0.0,0.0,0.0,4258.466999999997,18153.83540074401,2559.2578464546036
200,8102.029269999998,0.0,4200.577140000002,8049.278859484786,0.0,0.0,0.0,4258.466999999997,26481.17146554535,2282.976264969901
201,8102.029269999998,0.0,4200.577140000002,3147.6972985987472,0.0,0.0,0.0,4258.466999999997,32799.50735727869,2644.221934122568
202,8102.029269999998,0.0,4200.577140000002,211.09064917647098,0.0,0.0,0.0,4258.466999999997,36987.453337390165,2933.38260343332
203,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,1746.93202863769,38699.048651000936,3770.912910361379
204,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,244.44771181537823,38262.04559220673,4612.400285977915
205,8102.029269999998,0.0,4200.577140000002,0.0,0.0,0.0,0.0,2395.06770082669,34866.16765615985,4807.1582330134715
206,8102.029269999998,0.0,4200.577140000002,2885.563745469945,0.0,0.0,0.0,4258.466999999997,29397.55993430413,4977.802910225936
207,8102.029269999998,0.0,4200.577140000002,9115.479988797404,0.0,0.0,0.0,4258.466999999997,22484.414323656332,5395.032277546256
208,8102.029269999998,0.0,4200.577140000002,15997.756704571415,0.0,0.0,0.0,4258.466999999997,14841.412909952962,6758.2569754757205
209,8102.029269999998,14.456460181215839,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,8641.432013309694,8946.938116509096
210,8102.029269999998,3198.8645536991185,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,4172.772262792212,9952.689773508646
211,8102.029269999998,4426.463241283725,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,1289.7659721357745,10302.097376580527
212,8102.029269999998,2052.572788749685,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,121.38973855395524,12195.36406269639
213,8102.029269999998,0.0,4200.577140000002,18894.854383805196,0.0,0.0,0.0,4258.466999999997,0.0,14321.07220619482
214,8102.029269999998,0.0,4200.577140000002,14752.76438259694,0.0,0.0,0.0,4258.466999999997,0.0,14991.662207403097
215,8102.029269999998,0.0,4200.577140000002,12744.589919374233,0.0,0.0,0.0,4258.466999999997,0.0,14439.836670625795
