timestep,biomass,hard coal,hydro,lignite,gas,uran,oil,waste,sun,wind
18,8102.029269999998,27396.3,4200.577140000002,20203.6,5465.51870373193,0.0,0.0,4258.466999999997,0.0,4728.007886268218
19,8102.029269999998,27377.3,4200.577140000002,20203.6,3739.0602716737903,0.0,0.0,4258.466999999997,0.0,4893.966318326332
20,8102.029269999998,27196.188823337805,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4606.637766662136
21,8102.029269999998,24310.360341736356,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4287.466248263606
22,8102.029269999998,22383.362327481806,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4158.464262518162
23,8102.029269999998,18470.646240216945,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4343.180349783013
24,8102.029269999998,15563.006157866757,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4373.820432133224
25,8102.029269999998,13549.485288875045,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4516.341301124935
26,8102.029269999998,12476.37173407358,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4454.954855926394
27,8102.029269999998,12917.843629235116,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,4101.982960764861
28,8102.029269999998,14371.88336651505,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,3564.9432234849187
29,8102.029269999998,17484.548070790508,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,3491.77851920945
30,8102.029269999998,24808.155733519547,4200.577140000002,20203.6,0.0,0.0,0.0,4258.466999999997,0.0,3479.6708564804067
31,8102.029269999998,27377.3,4200.577140000002,20203.6,4345.779268424803,0.0,0.0,4258.466999999997,0.0,3326.2473215753243
32,8102.029269999998,27396.3,4200.577140000002,20203.6,6168.648139594068,0.0,0.0,4258.466999999997,177.53249263515957,3247.8459577709496
