timestep,biomass,hard coal,hydro,lignite,gas,uran,oil,waste,sun,wind
18,8102.029269999998,18512.269047639693,4200.577140000002,20128.300000000003,2476.5237234397355,10800.0,80.0,4213.3669999999975,0.0,4728.007886268218
19,8102.029269999998,18476.52985795962,4200.577140000002,20128.300000000003,789.7657206694004,10800.0,80.0,4213.3669999999975,0.0,4893.966318326332
20,8102.029269999998,17206.550189523266,4200.577140000002,20128.300000000003,145.8,10800.0,0.0,4258.466999999997,0.0,4606.637766662136
21,8102.029269999998,14376.591852533493,4200.577140000002,20203.6,50.8,10800.0,0.0,4258.466999999997,0.0,4287.466248263606
22,8102.029269999998,12485.725877057823,4200.577140000002,20203.6,15.8,10800.0,0.0,4258.466999999997,0.0,4158.464262518162
23,8102.029269999998,8599.957877482637,4200.577140000002,20203.6,15.8,10800.0,0.0,4258.466999999997,0.0,4343.180349783013
24,8102.029269999998,5724.819512053742,4200.577140000002,20203.6,0.0,10800.0,0.0,4258.466999999997,0.0,4373.820432133224
25,8102.029269999998,3720.8937990238956,4200.577140000002,20203.6,0.0,10800.0,0.0,4258.466999999997,0.0,4516.341301124935
26,8102.029269999998,2724.583802434785,4200.577140000002,20136.6,0.0,10800.0,0.0,4258.466999999997,0.0,4454.954855926394
27,8102.029269999998,3151.0717383945403,4200.577140000002,20136.6,0.0,10800.0,0.0,4258.466999999997,0.0,4101.982960764861
28,8102.029269999998,4522.901977122104,4200.577140000002,20203.6,0.0,10800.0,0.0,4258.466999999997,0.0,3564.9432234849187
29,8102.029269999998,7598.500124595254,4200.577140000002,20203.6,0.0,10800.0,0.0,4258.466999999997,0.0,3491.77851920945
30,8102.029269999998,14185.996585626232,4200.577140000002,20203.6,116.60175242667955,10800.0,0.0,4258.466999999997,0.0,3479.6708564804067
31,8102.029269999998,18092.42444911844,4200.577140000002,20128.300000000003,1690.2692646246396,10800.0,47.74586165263588,4213.3669999999975,0.0,3326.2473215753243
32,8102.029269999998,18946.462369657904,4200.577140000002,20128.300000000003,2661.4724318057883,10800.0,80.0,4213.3669999999975,177.53249263515957,3247.8459577709496
33,8102.029269999998,18820.280553977922,4200.577140000002,20128.300000000003,1592.286444421787,10800.0,80.0,4213.3669999999975,1717.6648005384682,3080.467855469382
34,8102.029269999998,18424.288127768534,4200.577140000002,20128.300000000003,435.8,10800.0,68.06129519556407,4213.3669999999975,4227.397645141487,2598.7213225795194
35,8102.029269999998,17224.41544654129,4200.577140000002,20128.300000000003,197.70000000000002,10800.0,0.0,4258.466999999997,6233.363074745602,2489.2568668640424
36,8102.029269999998,16759.516112105754,4200.577140000002,20128.300000000003,197.70000000000002,10800.0,0.0,4258.466999999997,7518.5769316856085,2554.0394042187145
37,8102.029269999998,16879.956749709545,4200.577140000002,20128.300000000003,197.70000000000002,10800.0,0.0,4258.466999999997,7019.361631882462,2662.2242690937524
38,8102.029269999998,17051.267880589774,4200.577140000002,20128.300000000003,145.8,10800.0,0.0,4258.466999999997,5068.021584627639,3058.936345154003
39,8102.029269999998,17463.14614270459,4200.577140000002,20128.300000000003,145.8,10800.0,0.0,4258.466999999997,2411.1036820279405,3571.454590070868
40,8102.029269999998,18216.334545673733,4200.577140000002,20128.300000000003,435.8,10800.0,33.242593858012356,4213.3669999999975,383.89504817688334,4128.459091804772
41,8102.029269999998,19128.394626336998,4200.577140000002,20128.300000000003,2458.3127430680956,10800.0,80.0,4213.3669999999975,4.552115195773325,4698.104771189821
42,8102.029269999998,19056.476263488395,4200.577140000002,20128.300000000003,1897.9939450654372,10800.0,80.0,4213.3669999999975,0.0,5366.001848608877
43,8102.029269999998,18552.30622388236,4200.577140000002,20128.300000000003,774.2033632144675,10800.0,25.412676560793216,4213.3669999999975,0.0,5712.767885169175
44,8102.029269999998,17086.431023482044,4200.577140000002,20128.300000000003,145.8,10800.0,0.0,4258.466999999997,0.0,6021.474534236116
45,8102.029269999998,13597.507541719597,4200.577140000002,20203.6,50.8,10800.0,0.0,4258.466999999997,0.0,6249.601398747566
46,8102.029269999998,11151.74423572759,4200.577140000002,20203.6,15.8,10800.0,0.0,4258.466999999997,0.0,6319.078630982813
47,8102.029269999998,7460.357617010613,4200.577140000002,20203.6,34.74845444806276,10800.0,0.0,4258.466999999997,0.0,6594.8858456289845
48,8102.029269999998,4182.934560749893,4200.577140000002,20203.6,0.0,10800.0,0.0,4258.466999999997,0.0,6759.252182647011
49,8102.029269999998,2670.1321301421317,4200.577140000002,19606.284395932787,14.522481133756173,10800.0,0.0,4258.466999999997,0.0,6922.077781902578
